lat,lon,neighborhood,num_streets,num_pois_nearby,risk_score,poi_density,street_importance,degree_normalized,weight,category,color,weight_breakdown
43.640867,-79.379448,St Lawrence-East Bayfront-The Islands,2,27,0.309,0.54,0.1,0.25,30.18,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.640563,-79.379633,St Lawrence-East Bayfront-The Islands,2,26,0.309,0.52,0.1,0.25,29.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.662563,-79.422958,Palmerston-Little Italy,2,55,0.124,1.0,0.8,0.25,45.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.662742,-79.422227,Palmerston-Little Italy,2,57,0.124,1.0,0.8,0.25,45.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.663011,-79.420996,Palmerston-Little Italy,2,41,0.124,0.82,0.8,0.25,42.36,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 16.4, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.663458,-79.41896,Palmerston-Little Italy,2,60,0.124,1.0,0.8,0.25,45.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.664588,-79.413733,Palmerston-Little Italy,2,87,0.124,1.0,0.8,0.25,45.96,Medium,#ffff00,"{'crime_contribution': 4.96, 'poi_contribution': 20.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.670381,-79.386159,Rosedale-Moore Park,2,55,0.337,1.0,0.8,0.25,54.46,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 20.0, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.670419,-79.385986,Rosedale-Moore Park,2,48,0.337,0.96,0.8,0.25,53.66,Medium,#ffff00,"{'crime_contribution': 13.46, 'poi_contribution': 19.2, 'street_contribution': 16.0, 'degree_contribution': 5.0}"
43.640205,-79.380105,St Lawrence-East Bayfront-The Islands,2,40,0.309,0.8,0.1,0.25,35.38,Medium,#ffff00,"{'crime_contribution': 12.38, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.653381,-79.413714,Trinity-Bellwoods,2,8,0.279,0.16,0.1,0.25,21.37,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642381,-79.373056,St Lawrence-East Bayfront-The Islands,2,8,0.309,0.16,0.1,0.25,22.58,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642369,-79.373014,St Lawrence-East Bayfront-The Islands,2,8,0.309,0.16,0.1,0.25,22.58,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642409,-79.372896,St Lawrence-East Bayfront-The Islands,2,7,0.309,0.14,0.1,0.25,22.18,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.668703,-79.428328,Dovercourt Village,3,2,0.243,0.04,0.1,0.375,20.03,Low,#00ff00,"{'crime_contribution': 9.73, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.666089,-79.382076,Church-Wellesley,2,13,0.328,0.26,0.15,0.25,26.34,Low,#00ff00,"{'crime_contribution': 13.14, 'poi_contribution': 5.2, 'street_contribution': 3.0, 'degree_contribution': 5.0}"
43.665789,-79.382002,Church-Wellesley,2,24,0.328,0.48,0.1,0.25,29.74,Low,#00ff00,"{'crime_contribution': 13.14, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.666047,-79.384204,Church-Wellesley,2,64,0.328,1.0,0.1,0.25,40.14,Medium,#ffff00,"{'crime_contribution': 13.14, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644633,-79.364442,St Lawrence-East Bayfront-The Islands,2,26,0.309,0.52,0.1,0.25,29.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.644633,-79.364508,St Lawrence-East Bayfront-The Islands,2,26,0.309,0.52,0.1,0.25,29.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.645396,-79.423039,Trinity-Bellwoods,2,3,0.279,0.06,0.1,0.25,19.37,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64615,-79.42334,Trinity-Bellwoods,3,6,0.279,0.12,0.1,0.375,23.07,Low,#00ff00,"{'crime_contribution': 11.17, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.639425,-79.386951,Harbourfront-CityPlace,3,29,0.153,0.58,0.1,0.375,27.22,Low,#00ff00,"{'crime_contribution': 6.12, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.651759,-79.355299,St Lawrence-East Bayfront-The Islands,2,5,0.309,0.1,0.1,0.25,21.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.652063,-79.354337,St Lawrence-East Bayfront-The Islands,2,4,0.309,0.08,0.1,0.25,20.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.652209,-79.354427,St Lawrence-East Bayfront-The Islands,2,4,0.309,0.08,0.1,0.25,20.98,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.65019,-79.354244,St Lawrence-East Bayfront-The Islands,2,0,0.309,0.0,0.1,0.25,19.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656414,-79.380854,Downtown Yonge East,2,156,0.804,1.0,0.1,0.25,59.15,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656247,-79.380978,Yonge-Bay Corridor,2,164,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656376,-79.381022,Yonge-Bay Corridor,2,161,1.0,1.0,0.1,0.25,67.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656293,-79.3808,Downtown Yonge East,2,154,0.804,1.0,0.1,0.25,59.15,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.656439,-79.380835,Downtown Yonge East,2,155,0.804,1.0,0.1,0.25,59.15,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.653695,-79.399362,Kensington-Chinatown,2,56,0.701,1.0,0.15,0.25,56.05,Medium,#ffff00,"{'crime_contribution': 28.05, 'poi_contribution': 20.0, 'street_contribution': 3.0, 'degree_contribution': 5.0}"
43.646444,-79.38427,Yonge-Bay Corridor,4,41,1.0,0.82,0.1,0.5,68.4,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.646511,-79.383953,Yonge-Bay Corridor,4,40,1.0,0.8,0.1,0.5,68.0,High,#ff0000,"{'crime_contribution': 40.0, 'poi_contribution': 16.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.646036,-79.382652,Yonge-Bay Corridor,2,29,1.0,0.58,0.1,0.25,58.6,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646507,-79.366286,St Lawrence-East Bayfront-The Islands,2,5,0.309,0.1,0.1,0.25,21.38,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.646557,-79.366049,St Lawrence-East Bayfront-The Islands,2,6,0.309,0.12,0.1,0.25,21.78,Low,#00ff00,"{'crime_contribution': 12.38, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.650802,-79.372952,Downtown Yonge East,2,59,0.804,1.0,0.1,0.25,59.15,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 20.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.652062,-79.373173,Downtown Yonge East,2,24,0.804,0.48,0.2,0.25,50.75,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 9.6, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.652162,-79.373222,Downtown Yonge East,2,21,0.804,0.42,0.2,0.25,49.55,Medium,#ffff00,"{'crime_contribution': 32.15, 'poi_contribution': 8.4, 'street_contribution': 4.0, 'degree_contribution': 5.0}"
43.661619,-79.389826,Bay-Cloverhill,2,8,0.13,0.16,0.1,0.25,15.4,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.663578,-79.390473,Bay-Cloverhill,2,11,0.13,0.22,0.1,0.25,16.6,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 4.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.666135,-79.39302,Bay-Cloverhill,2,31,0.13,0.62,0.1,0.25,24.6,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 12.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.666106,-79.393079,Bay-Cloverhill,2,31,0.13,0.62,0.1,0.25,24.6,Low,#00ff00,"{'crime_contribution': 5.2, 'poi_contribution': 12.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.649445,-79.396892,Kensington-Chinatown,3,49,0.701,0.98,0.2,0.375,59.15,Medium,#ffff00,"{'crime_contribution': 28.05, 'poi_contribution': 19.6, 'street_contribution': 4.0, 'degree_contribution': 7.5}"
43.649143,-79.384747,Yonge-Bay Corridor,2,21,1.0,0.42,0.1,0.25,55.4,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 8.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.649156,-79.384752,Yonge-Bay Corridor,2,21,1.0,0.42,0.1,0.25,55.4,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 8.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.649085,-79.385127,Yonge-Bay Corridor,2,28,1.0,0.56,0.1,0.25,58.2,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 11.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64908,-79.385152,Yonge-Bay Corridor,2,29,1.0,0.58,0.1,0.25,58.6,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 11.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.649116,-79.384917,Yonge-Bay Corridor,2,26,1.0,0.52,0.1,0.25,57.4,Medium,#ffff00,"{'crime_contribution': 40.0, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643509,-79.396061,Wellington Place,2,24,0.339,0.48,0.1,0.25,30.15,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643427,-79.396029,Wellington Place,2,23,0.339,0.46,0.1,0.25,29.75,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642916,-79.39582,Wellington Place,2,16,0.339,0.32,0.1,0.25,26.95,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642882,-79.395792,Wellington Place,2,16,0.339,0.32,0.1,0.25,26.95,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642966,-79.396526,Wellington Place,3,17,0.339,0.34,0.1,0.375,29.85,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.642868,-79.396482,Wellington Place,3,16,0.339,0.32,0.1,0.375,29.45,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 6.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.643039,-79.396556,Wellington Place,2,17,0.339,0.34,0.1,0.25,27.35,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642991,-79.396784,Wellington Place,2,19,0.339,0.38,0.1,0.25,28.15,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64256,-79.396616,Wellington Place,2,12,0.339,0.24,0.1,0.25,25.35,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 4.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642611,-79.396379,Wellington Place,2,12,0.339,0.24,0.1,0.25,25.35,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 4.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642928,-79.394578,Wellington Place,3,20,0.339,0.4,0.1,0.375,31.05,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 8.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.642888,-79.394491,Wellington Place,4,19,0.339,0.38,0.1,0.5,33.15,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.643388,-79.396014,Wellington Place,2,23,0.339,0.46,0.1,0.25,29.75,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 9.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643136,-79.395921,Wellington Place,2,24,0.339,0.48,0.1,0.25,30.15,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 9.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642803,-79.394253,Wellington Place,2,18,0.339,0.36,0.1,0.25,27.75,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642904,-79.394584,Wellington Place,2,18,0.339,0.36,0.1,0.25,27.75,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.64304,-79.396692,Wellington Place,2,18,0.339,0.36,0.1,0.25,27.75,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642569,-79.39649,Wellington Place,2,12,0.339,0.24,0.1,0.25,25.35,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 4.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.643114,-79.396725,Wellington Place,4,20,0.339,0.4,0.1,0.5,33.55,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 8.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.64249,-79.396459,Wellington Place,4,12,0.339,0.24,0.1,0.5,30.35,Medium,#ffff00,"{'crime_contribution': 13.55, 'poi_contribution': 4.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.643147,-79.396738,Wellington Place,2,19,0.339,0.38,0.1,0.25,28.15,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 7.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.642458,-79.396447,Wellington Place,2,11,0.339,0.22,0.1,0.25,24.95,Low,#00ff00,"{'crime_contribution': 13.55, 'poi_contribution': 4.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.634366,-79.428116,South Parkdale,3,6,0.237,0.12,0.1,0.375,21.37,Low,#00ff00,"{'crime_contribution': 9.47, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.634152,-79.429157,South Parkdale,2,3,0.237,0.06,0.1,0.25,17.67,Low,#00ff00,"{'crime_contribution': 9.47, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.657,-79.35128,South Riverdale,2,2,0.284,0.04,0.7,0.25,31.16,Medium,#ffff00,"{'crime_contribution': 11.36, 'poi_contribution': 0.8, 'street_contribution': 14.0, 'degree_contribution': 5.0}"
43.672722,-79.416711,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672686,-79.416859,Annex,2,1,0.355,0.02,0.1,0.25,21.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672052,-79.418974,Annex,3,10,0.355,0.2,0.1,0.375,27.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 4.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.672512,-79.416757,Annex,2,2,0.355,0.04,0.1,0.25,22.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.67254,-79.416636,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671643,-79.416426,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671671,-79.416297,Annex,4,7,0.355,0.14,0.1,0.5,29.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671146,-79.418677,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671039,-79.418632,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671545,-79.416382,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671009,-79.416184,Annex,3,6,0.355,0.12,0.1,0.375,26.1,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.671553,-79.416391,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.672191,-79.414093,Annex,2,26,0.355,0.52,0.1,0.25,31.6,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 10.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671561,-79.41627,Annex,2,6,0.355,0.12,0.1,0.25,23.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671811,-79.415186,Annex,4,7,0.355,0.14,0.1,0.5,29.0,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.671578,-79.416267,Annex,2,6,0.355,0.12,0.1,0.25,23.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669868,-79.41554,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.670524,-79.418428,Annex,3,0,0.355,0.0,0.1,0.375,23.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670923,-79.41615,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670405,-79.418403,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.670458,-79.415965,Annex,3,9,0.355,0.18,0.1,0.375,27.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669982,-79.418234,Annex,3,0,0.355,0.0,0.1,0.375,23.7,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670441,-79.418397,Annex,2,0,0.355,0.0,0.1,0.25,21.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.673215,-79.414496,Annex,4,30,0.355,0.6,0.1,0.5,38.2,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 12.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.672029,-79.414028,Annex,2,27,0.355,0.54,0.1,0.25,32.0,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 10.8, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671814,-79.415052,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.671834,-79.41505,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.670125,-79.414395,Annex,4,8,0.355,0.16,0.1,0.5,29.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 3.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.670351,-79.413393,Annex,3,17,0.355,0.34,0.1,0.375,30.5,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.670243,-79.413343,Annex,3,17,0.355,0.34,0.1,0.375,30.5,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 6.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669764,-79.415567,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669854,-79.415603,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669893,-79.418178,Annex,4,0,0.355,0.0,0.1,0.5,26.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 0.0, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.67037,-79.415928,Annex,3,7,0.355,0.14,0.1,0.375,26.5,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.8, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669828,-79.41572,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669336,-79.41796,Annex,3,4,0.355,0.08,0.1,0.375,25.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669152,-79.4153,Annex,3,4,0.355,0.08,0.1,0.375,25.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.66967,-79.4131,Annex,3,20,0.355,0.4,0.1,0.375,31.7,Medium,#ffff00,"{'crime_contribution': 14.2, 'poi_contribution': 8.0, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
43.669129,-79.415434,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.66974,-79.415684,Annex,4,6,0.355,0.12,0.1,0.5,28.6,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.4, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.669243,-79.417943,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.668633,-79.417676,Annex,2,4,0.355,0.08,0.1,0.25,22.8,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669137,-79.415413,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669115,-79.415428,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669039,-79.415401,Annex,4,3,0.355,0.06,0.1,0.5,27.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 10.0}"
43.668738,-79.416466,Annex,2,5,0.355,0.1,0.1,0.25,23.2,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 2.0, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669059,-79.415407,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669044,-79.415379,Annex,2,3,0.355,0.06,0.1,0.25,22.4,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.2, 'street_contribution': 2.0, 'degree_contribution': 5.0}"
43.669322,-79.414097,Annex,3,4,0.355,0.08,0.1,0.375,25.3,Low,#00ff00,"{'crime_contribution': 14.2, 'poi_contribution': 1.6, 'street_contribution': 2.0, 'degree_contribution': 7.5}"
